case,a,b,true_retention,lower_retention,upper_retention,status
4165,0.058279839449484006,4.242218296679245,0.0001916917038790796,0.0,1.0,indeterminate
4166,3.105048869880604,0.1495028799933582,0.1275149390173541,0.11378366409181197,0.14869730628440606,underresolved
4167,0.03779582699060262,18.7083130424044,5.379997654082449e-05,0.0,1.0,indeterminate
4168,0.8534785967446384,5.534589547757696,0.26923164469935623,0.2675496233100409,0.27009635276780086,underresolved
4169,0.04381746971876418,0.19907157639187517,1.6378053887414277e-05,0.0,1.0,indeterminate
4170,0.29380726745318364,0.8864570685367258,0.014859009692449503,0.0027362560485222967,0.028629856800591776,underresolved
4171,0.8898416834124894,21.971191862434708,0.2934593498140851,0.2930772380929656,0.29537753604060385,underresolved
4172,3.2645468440361625,0.23635571642620853,0.2010646690420248,0.1971056815582645,0.21142617568295827,underresolved
4173,1.5961839210554751,0.07385170724946158,0.04482176458032537,0.0,0.07329455908726246,underresolved
4174,3.0400834834703296,1.024831783698562,0.613505567413597,0.612873920060673,0.6139335527958946,underresolved
4175,17.907908230494517,5.71447096101044,0.9804419550593787,0.9803190041225661,0.9806078718674855,resolved
4176,0.6509193694420716,0.771693102047329,0.09918602734908907,0.09729383042949956,0.10320439566224164,underresolved
4177,2.30988674914635,0.3230072920137544,0.2375499730225936,0.23497305409068392,0.2429280876429388,underresolved
4178,0.340614152061456,5.787526749381092,0.03302883608933798,0.03121883800651976,0.051322559006368965,underresolved
4179,15.814680891676911,13.426950527648325,0.9912868835864408,0.9911120049260472,0.991385556873278,resolved
4180,3.5751392805488704,31.044765064155182,0.8926953195104582,0.8924996367167181,0.892838768503878,underresolved
4181,12.524262397852652,0.5808024470383978,0.4974724063929194,0.49532486455007274,0.4978705113422323,underresolved
4182,0.494717297620873,0.4692645923515659,0.03703831514780041,0.030935474619019687,0.04298725419716717,underresolved
4183,1.8360556272931066,2.8308394148221314,0.6386107093809807,0.6382540102483626,0.6389342821470498,underresolved
4184,0.27164358233907815,9.18925826024862,0.0179086454459467,0.013015387669208994,0.0475849828412343,underresolved
4185,0.1642902866270229,0.3007424390959273,0.0012270948940484158,0.0,0.32892102987172994,underresolved
4186,3.455118561723224,17.961592966213594,0.8849606274025822,0.8848144621411846,0.8851604707658711,underresolved
4187,8.675131992613421,0.4098327720795719,0.3717860090052204,0.3679281756148704,0.3728764013614044,underresolved
4188,0.3132168009048692,0.07091895202863391,0.0018890453752598774,0.0,0.14211646823011012,underresolved
4189,0.14933553407891736,13.842681874326367,0.0032135936674882832,0.0,0.17877675567354695,underresolved
4190,0.03955879566208462,0.6435047572996007,3.3421234796658133e-05,0.0,1.0,indeterminate
4191,1.6559272451194273,0.6842907920686953,0.3542351484484698,0.3532818932430403,0.35558670131109654,underresolved
4192,0.07415876185062933,11.174049449825741,0.00040288620860475226,0.0,1.0,indeterminate
4193,2.286552497371813,0.22263163086667037,0.16713566793068804,0.15489546360872086,0.1717550397074193,underresolved
4194,24.458706145244765,3.7545199747377955,0.9638942470822834,0.9638278759109209,0.9641418590137665,resolved
4195,0.18835897701101031,0.4417540307426476,0.002562812813518004,0.0,0.18420978418947226,underresolved
4196,0.05550921380072215,12.711534226553718,0.00016972714785128059,0.0,1.0,indeterminate
4197,7.398262173883104,0.2908456008089608,0.271790949420192,0.2655918413811499,0.2752653746073316,underresolved
4198,0.09361374209376584,1.5967093095251208,0.0006862434463110904,0.0,0.9188250928193764,indeterminate
4199,0.33838443081511826,0.07256837836781224,0.0023835021184635784,0.0,0.059498519608427405,underresolved
4200,0.42922703090349895,24.652338962982352,0.06131219707493986,0.05436998256762306,0.06600390613712778,underresolved
4201,0.3328783377034713,0.032766903066070045,0.0010318117947871828,0.0,0.6821786208793396,underresolved
4202,0.10101544114495047,0.20256698047214883,0.00020155144597540348,0.0,1.0,indeterminate
4203,9.568509516940447,7.087587495498559,0.9741887686289844,0.9739958304622482,0.9742844413544216,resolved
4204,0.41320534939775944,10.518146269200253,0.05544391438399703,0.043961047684328715,0.05644561156110367,underresolved
4205,0.10898620605805616,0.13127200877184284,0.0001655329401778668,0.0,1.0,indeterminate
4206,0.06609794813664359,0.06333081092643326,1.813300923728837e-05,0.0,1.0,indeterminate
4207,3.3789019144693033,20.6122721555612,0.8806277849753691,0.8805490928288489,0.8808984771071786,underresolved
4208,0.08932635035019194,0.7735470375273782,0.00043093205706956573,0.0,1.0,indeterminate
4209,18.998006521844196,2.0276181368944877,0.8931425891749254,0.8929905698693109,0.8934233300164933,underresolved
4210,25.121827604654417,0.051465102073216626,0.05127516248168679,0.0,0.1285617543645843,underresolved
4211,3.0752833163649194,0.49676194523042977,0.38262783998574595,0.38061556030211097,0.38411766883864495,underresolved
4212,0.4610079228356128,0.6236456139529214,0.03883152354512191,0.03796123533352057,0.05037714887181607,underresolved
4213,1.5456883838172326,0.329363737784334,0.1851573288487805,0.1834725507354199,0.19139367846639185,underresolved
4214,11.390530002243398,0.1306097855113848,0.1280268146645691,0.09517552635521687,0.14535693930793828,underresolved
4215,0.033077138935137994,11.283040419270279,3.598921949763778e-05,0.0,1.0,indeterminate
4216,0.057681849326398305,0.03493462648609204,6.667221816318211e-06,0.0,1.0,indeterminate
4217,0.078121799989261,1.2128398034250876,0.0003645204012431508,0.0,1.0,indeterminate
4218,6.0428923683844875,1.0024057388455383,0.6798395323085842,0.6795366939269991,0.68054999997914,underresolved
4219,5.195583378923924,0.713357934163258,0.5498999920656757,0.5485255309724887,0.5503046856678988,underresolved
4220,0.13126912234031804,23.9653221694163,0.0022028262177989197,0.0,0.23661621354998377,underresolved
4221,27.036460075575253,0.2554112178277001,0.2469600384229568,0.23887251565419051,0.2513863714886815,underresolved
4222,0.10635463086603356,0.07312367069238938,8.626644368340778e-05,0.0,1.0,indeterminate
4223,8.05746619075322,0.12369657937274674,0.11997830042653167,0.050835905436284634,0.12330738402091816,underresolved
4224,0.5528171855908954,0.12195593655911602,0.013709544461387462,0.0,0.0331829393693104,underresolved
4225,0.16008417834417019,5.5891409961678535,0.0038879330099615755,0.0,0.14156766583045657,underresolved
4226,2.9283899929841164,2.8089613099965023,0.798426915739281,0.7982089552298237,0.7986705385878771,underresolved
4227,21.4491701609166,0.5275680884395781,0.4650963349628112,0.4628939818032054,0.4659352928751914,underresolved
4228,2.6590404724773284,3.2842904514131273,0.7844629498517568,0.7842670498058186,0.784732815364644,underresolved
4229,26.338445511228525,0.4602350186487223,0.41717942622678283,0.41351896132070504,0.4174695260294327,underresolved
4230,3.675739023004085,11.7964430693064,0.8952215751188097,0.8950410572488664,0.8953798815176486,underresolved
4231,16.047668790126746,0.033858637687315986,0.03364309820251178,0.0,0.14076768793862904,underresolved
4232,5.9234841493836194,0.24629547855120193,0.22927757097192367,0.22651068617860923,0.23963366556071602,underresolved
4233,0.7178501684109178,1.9777344590763668,0.17697565020719125,0.17396987560045715,0.17786498558622865,underresolved
4234,4.0804045348486335,1.9042268765121528,0.8111772292603847,0.8109439425191195,0.811451510868181,underresolved
4235,0.15414202778416955,7.28549694889173,0.003502782068130467,0.0,0.11839292894563168,underresolved
4236,5.70946306626366,27.169292052101675,0.9550416355837855,0.9548855023317541,0.9551796280101521,resolved
4237,1.1804897513561037,20.71043346042111,0.4437267246003311,0.4432941483567259,0.44455939752126816,underresolved
4238,0.7984735545459144,9.557896268950193,0.24161377148407528,0.24103317400870053,0.24396847557868465,underresolved
4239,1.2253590124016678,29.419447304085253,0.46476917278986224,0.46370126806397466,0.4648767649813555,underresolved
4240,0.7006355187044039,0.3108268528937005,0.05607893550020466,0.05389877685703113,0.06598389827320175,underresolved
4241,4.107352851532632,10.387745589707697,0.9130265897987185,0.9129544344626132,0.9132801765681404,resolved
4242,6.981181478817821,8.575916468113537,0.9634654629396179,0.9631938527491823,0.9634867972525195,resolved
4243,2.5090726145352265,2.392712525326656,0.7396120687812537,0.7393523405084431,0.7398935225499106,underresolved
4244,0.04933598508650535,4.421914853010696,0.0001167016434532291,0.0,1.0,indeterminate
4245,0.05310526086251988,5.495726771616104,0.00014672527034589997,0.0,1.0,indeterminate
4246,0.032731523745207325,0.5098394298191202,1.5902311457166133e-05,0.0,1.0,indeterminate
4247,0.39954436386749426,3.2509649531991194,0.048818147704198046,0.040313959082361024,0.05393370661396106,underresolved
4248,0.7807357312382096,0.2946448408325013,0.06586839283261998,0.06348155120481228,0.07554323539416728,underresolved
4249,15.204277484674831,1.0001005800666987,0.7025785698429672,0.7018829379974943,0.7028804673373827,underresolved
4250,14.3351304108495,0.2801099592911056,0.2677711617876331,0.2579930606203419,0.26852627323527506,underresolved
4251,2.4488152824848877,0.06132587356595548,0.048568776270890124,0.0,0.08315226096003937,underresolved
4252,0.1381367017092407,0.053022302567136546,0.00013566339192342812,0.0,1.0,indeterminate
4253,0.37675989563299744,0.06426112608175641,0.0028104636383665914,0.0,0.10612688624426697,underresolved
4254,1.1839512993108037,10.785514964938514,0.4439700060251256,0.4432963315036703,0.4445584108504633,underresolved
4255,1.2602543997858124,0.4448933072444468,0.19539241550340167,0.19361834943307998,0.19863224383155545,underresolved
4256,0.11113815479581937,1.7954439539649742,0.0011773942591703779,0.0,0.42290035216747646,underresolved
4257,5.894324245009805,0.6859165698303579,0.5420707945334001,0.54142741240686,0.5433220371132418,underresolved
4258,14.404081764000708,0.9704280783121106,0.6914114784415794,0.691142692716391,0.6921872097416738,underresolved
4259,1.3542511999005977,0.08009148638780444,0.04156201984725669,0.0,0.07911149812841503,underresolved
4260,5.832167587332979,6.570562000405547,0.9465676385382122,0.9464132339895279,0.9467201194003759,resolved
4261,0.04234022584833482,0.040017043911818366,3.026845616545485e-06,0.0,1.0,indeterminate
4262,24.11195964801931,0.3178160279132958,0.30210729748636705,0.296520915027667,0.30463430077937587,underresolved
4263,0.8196530207604823,0.5811793872251122,0.12800328118348545,0.12699670658318618,0.13202260350139236,underresolved
4264,0.038344948760059325,0.10119283277444165,5.663759804038096e-06,0.0,1.0,indeterminate
4265,25.593837362657002,0.7647308521175141,0.6060742317802833,0.6053648428199054,0.60691068620368,underresolved
4266,2.1891902798801923,1.4784923896863866,0.6233697191276354,0.622968209267203,0.6237706895219113,underresolved
4267,25.88492280994891,0.16212191057686323,0.15967484493723164,0.1390050867833424,0.17056124598414701,underresolved
4268,3.0853293085295537,1.8794338157764239,0.7599693170186749,0.7596811055383833,0.7602392303093317,underresolved
4269,17.66286765450504,7.788055891796139,0.9871071875729936,0.9869214413282689,0.9872013088985946,resolved
4270,0.14295050377341634,0.34671716116806933,0.0009283339303583034,0.0,0.4369181622880802,underresolved
4271,18.877208019242406,0.03527076158924727,0.03510098696856763,0.0,0.153176729452439,underresolved
4272,3.9691322744166624,24.21648967503789,0.9110423298950457,0.9109112382983282,0.9112362810789405,resolved
4273,1.7767332787205607,0.0468599156183139,0.0309781995850076,0.0,0.12889428879936043,underresolved
4274,0.07149372254531268,5.554018920536451,0.0003569066952803355,0.0,1.0,indeterminate
4275,0.6955863251437597,23.69592250498019,0.18603127483176446,0.18490807899769457,0.18890215798612664,underresolved
4276,0.8246421598791127,21.6720674872557,0.2572511875400049,0.25491529149751563,0.2576439461997046,underresolved
4277,22.21747983734918,1.5675928331689644,0.8405109355600994,0.8402467488793824,0.8407964007719259,underresolved
4278,0.5970925157519859,4.785313772972776,0.1318877072781415,0.1294869548207563,0.13515133167269158,underresolved
4279,0.10380892445867149,0.046000577307685225,5.05854684267294e-05,0.0,1.0,indeterminate
4280,31.482763387335048,0.7645549105223449,0.6064564003647673,0.6056806652431326,0.6072270213309242,underresolved
4281,2.1289332884980787,8.753955686681234,0.7367252452924973,0.7365025148751888,0.7370099498179927,underresolved
4282,6.3249884336224955,0.2184587065208665,0.20566587936591263,0.19518596760838106,0.2122675622797854,underresolved
4283,1.6908253225039382,0.31297258047525767,0.19046589946831916,0.18745022358549426,0.1960944654108584,underresolved
4284,23.878143168833017,0.13099743669417596,0.12954675644047484,0.0717354722528442,0.13152157823231597,underresolved
4285,1.2212748262656454,0.04231198865064453,0.019580361860669755,0.0,0.06553518444486142,underresolved
4286,25.299518069399333,0.24835049878210114,0.2404648789275872,0.2341065056257827,0.24721082351193394,underresolved
4287,0.036299172321130585,0.10692537093036071,5.075099624977805e-06,0.0,1.0,indeterminate
4288,0.5047149571956115,2.030986648039237,0.0820679253537518,0.07735615909348281,0.08571393090534792,underresolved
4289,6.150303413665628,0.6911608359333308,0.5467480646656161,0.5451438027067116,0.5470154984604667,underresolved
4290,3.5609598607725044,0.06413630837674367,0.05711680835329843,0.05118814568151077,0.15719537161485247,underresolved
4291,14.94211569064151,0.3144912192787646,0.29800067386468,0.2931242281692247,0.3013884610067293,underresolved
4292,0.1670864874830445,0.09390436759624707,0.0004184713429294197,0.0,0.9679373259777961,indeterminate
4293,0.05251666649107371,3.0456275155293926,0.00013704564026500874,0.0,1.0,indeterminate
4294,7.961376509457073,0.08932898165270892,0.08690984038832515,0.020423676463703345,0.13356986887319275,underresolved
4295,0.6771722369278946,0.21099369602143933,0.03639329933300182,0.031046342085610166,0.05108405451521629,underresolved
4296,0.96475552910406,1.957820519068849,0.2980735243178006,0.29672096237866247,0.29882551823573067,underresolved
4297,1.085633173326276,3.937217539982571,0.3856635153776766,0.3844809059282502,0.3860231183582415,underresolved
4298,0.17312904908554408,0.37118704718060924,0.001727564802828638,0.0,0.12386787972410031,underresolved
4299,0.1525325718354006,14.772115515780078,0.0034206765677007264,0.0,0.037968221979757154,underresolved
4300,0.0727102474561,0.1954305599715082,7.31484819160932e-05,0.0,1.0,indeterminate
4301,20.91745763249616,0.8149916869941386,0.6295956974947962,0.6286481715625607,0.630036081026518,underresolved
4302,26.7435515196892,0.06184019865654547,0.06159306969731537,0.0,0.08652574955432628,underresolved
4303,0.151786014643147,7.744682552429282,0.003351710654664773,0.0,0.16743096484105682,underresolved
4304,0.3142466812463658,0.18477067901619448,0.004895606828434616,0.0,0.06518801542499716,underresolved
4305,0.04249954531792026,13.229341570653014,7.633787576497687e-05,0.0,1.0,indeterminate
4306,0.5641433733527639,0.9316799998104281,0.08086174355932464,0.0759704478453555,0.08320189578190289,underresolved
4307,0.03593329186562679,0.046576665972873486,2.1545086739006216e-06,0.0,1.0,indeterminate
4308,2.608909429032963,0.6040866558788557,0.4209646601648207,0.4194736115581329,0.4219761415085238,underresolved
4309,0.12739371105196598,0.1449950294106295,0.00028959544245470435,0.0,1.0,indeterminate
4310,1.1012106601791993,2.4612111435460733,0.3758887429220484,0.3745275591727492,0.3760938307425142,underresolved
4311,0.3346138426592842,3.037915781890832,0.03034972619764216,0.02113922756740436,0.04121059811627091,underresolved
4312,5.358618424444209,1.0009031714390522,0.6720172423396282,0.6712871099125564,0.6723103453872945,underresolved
4313,5.785049520758032,0.7219985842368646,0.5600816243471948,0.5587058803492141,0.5604420266759841,underresolved
4314,0.04870312789117042,20.23828417641879,0.00011497347605574102,0.0,1.0,indeterminate
4315,0.9297027991283566,0.11371832128973725,0.03566830858786586,0.0,0.04870242067445055,underresolved
4316,2.8121211703322397,1.4808717621398355,0.6931850486604533,0.6928331795499374,0.6935391652511673,underresolved
4317,0.46996542246196715,2.5836312821042533,0.0717599291324265,0.06841748396235639,0.07812777412633934,underresolved
4318,5.891726123997248,0.0687517049177295,0.06572913325449645,0.0,0.11509859663732581,underresolved
4319,0.4342792448241079,0.07692862168048428,0.004847983515426122,0.0,0.04597167613191967,underresolved
4320,1.2276741312786073,0.16416772256113682,0.0755062611236913,0.0715100252312919,0.09877966664525326,underresolved
4321,25.33174705582322,0.14704347563005388,0.14513972374160558,0.11188579544213557,0.15269678581441612,underresolved
4322,0.26282414508277585,0.12781863190579457,0.002082369313590976,0.0,0.04561053058237143,underresolved
4323,0.6990471035566044,0.04939680786709212,0.009278819475538144,0.0,0.08362288668310876,underresolved
4324,14.866824448523898,4.78468640594211,0.9722441724015976,0.9721516412802228,0.9724501294562462,resolved
4325,0.20733804911887066,4.906252857792313,0.008199337098951955,0.004454621001145205,0.0809926825470168,underresolved
4326,0.12992663402597296,0.034719882083467546,7.421745238181548e-05,0.0,1.0,indeterminate
4327,0.12994970114176677,5.5522950063877605,0.0021061284579904373,0.0,0.14135978874138636,underresolved
4328,0.05476989845344227,2.011966242351252,0.00014646546706664434,0.0,1.0,indeterminate
4329,0.8329073021726406,5.7016233752855845,0.25819210199034426,0.25624284739329095,0.25893017374502336,underresolved
4330,9.271463548157335,0.1490295747031389,0.14486642931975022,0.1347162826237112,0.16914676178941362,underresolved
4331,0.06526198325848197,0.040862666158043195,1.127655754389171e-05,0.0,1.0,indeterminate
4332,0.2220698586357779,0.6757668023517827,0.005704632258309966,0.0,0.03184534262719631,underresolved
4333,0.11501510693336861,5.447857585423302,0.001467261937882689,0.0,0.3325649496652378,underresolved
4334,0.09834685715388644,3.3697271754365437,0.0008988416957364567,0.0,0.5728860978179241,underresolved
4335,6.770716040338799,0.09585578417628067,0.09237928265768923,0.0,0.12099697998167379,underresolved
4336,0.24191980710275585,0.03784024883375241,0.0004915930798738633,0.0,0.7627919010851306,underresolved
4337,0.26914391270842386,0.15003732792727906,0.0026047161783555066,0.0,0.0452053248093422,underresolved
4338,20.7588756618404,0.04571587770648039,0.04550967709897028,0.0,0.1494879443781304,underresolved
4339,6.435899003351746,23.577194733410728,0.96398251721101,0.9638455537678664,0.9641341053831118,resolved
4340,0.03562793484398306,7.359889728448788,4.472736813790043e-05,0.0,1.0,indeterminate
4341,0.2448343478076849,0.0459091681837567,0.0006167866651368253,0.0,0.8538531784735485,underresolved
4342,11.153906865707494,0.06434712770499666,0.06344780188090822,0.0,0.112295535638432,underresolved
4343,0.08771643650831833,1.3223694317436,0.0005321597668253618,0.0,0.7957916017987339,underresolved
4344,0.6429266543313763,15.391630700455549,0.1578312034573878,0.15379793602374803,0.15857530633141642,underresolved
4345,1.219421262233867,0.8653471925637499,0.30252956057947866,0.3009410127715225,0.3031130736635566,underresolved
4346,22.912544233971406,0.33808102567707765,0.31935981830927673,0.3145442786422048,0.3217250798341282,underresolved
4347,21.461796268877247,0.24336645788890734,0.23569663326856036,0.23020921649183038,0.24378625146776625,underresolved
4348,1.214646552255665,17.011428914038007,0.4593476473268129,0.45868062465062515,0.45987768163473564,underresolved
4349,5.521351872736533,0.04322190603549867,0.04114078816150961,0.0,0.172292874500152,underresolved
4350,4.571834991939691,1.2077672082724402,0.7181017092925949,0.7178531525024707,0.7186496319978382,underresolved
4351,12.715161203600628,24.152651357353502,0.9899452283417898,0.9897795571773897,0.9900525369500857,resolved
4352,0.501899382052467,7.926426991340703,0.08954987431514698,0.08678986056443108,0.09510866895841916,underresolved
4353,0.4921397710459193,0.057077397748139774,0.004906086172564557,0.0,0.07189885985313842,underresolved
4354,0.4489269830135941,11.521096741283692,0.06843723389377747,0.061748651024445184,0.07234828954067446,underresolved
4355,7.883341419143408,19.51606588809647,0.9750610394195673,0.9749253684245075,0.9752074016556557,resolved
4356,0.44036238168415764,0.2307838916072154,0.014719930991270237,0.0,0.026300105271237346,underresolved
4357,0.04498847056463492,0.5343576722879242,4.2783478855638397e-05,0.0,1.0,indeterminate
4358,7.9864505190353645,0.046477746016258446,0.04535679705845985,0.0,0.16352430830295148,underresolved
4359,1.5867590707654637,3.4076688744080066,0.5810149221814879,0.5804872717619487,0.5812845122210583,underresolved
4360,19.11801403338266,0.07838585324984154,0.07782652537074922,0.0,0.1043299873354414,underresolved
4361,0.352255256587815,0.07474699868091063,0.002733747153426187,0.0,0.10446269548885954,underresolved
4362,0.31513433619441955,0.8227769301272022,0.017251530356562086,0.01123541349544699,0.03676853337933729,underresolved
4363,0.2047756900758272,8.258373212405829,0.008015204846603886,0.0,0.0523499162709458,underresolved
4364,1.6243469032563744,1.481302121861717,0.5118127021980949,0.511187800903801,0.5122192164701903,underresolved
4365,0.1258987905410788,1.0802594802929526,0.0014302849108050115,0.0,0.23388179189704691,underresolved
4366,0.10379607553031343,1.9235317916451156,0.0009763680599938031,0.0,0.9970091003804467,indeterminate
4367,0.09024253730103822,0.17177067128927792,0.00012290936372049454,0.0,1.0,indeterminate
4368,0.07037125370949959,0.6432000492875263,0.0001871260649980032,0.0,1.0,indeterminate
4369,0.07905443174162431,0.2552496850165858,0.00012105407676880343,0.0,1.0,indeterminate
4370,14.919678964401713,3.4854768930767985,0.9547799492211312,0.9547115294792903,0.9550354175738461,resolved
4371,1.6916622152438692,0.8533341360957837,0.41408961292424623,0.41317104746544253,0.4148593786992701,underresolved
4372,27.602404472492424,0.03200889654318076,0.03192962839300385,0.0,0.1189240241780746,underresolved
4373,0.7103418036552864,3.087091169633735,0.18476060364493394,0.18201391989708113,0.18589636054607594,underresolved
4374,10.47022288081207,3.825237276100816,0.954397966733485,0.9542270258451245,0.9545456199508235,resolved
4375,0.5679993392892312,2.199961879112763,0.10967413842444146,0.1049929017785161,0.11144074486207028,underresolved
4376,0.04568590641675839,0.5722879534480856,4.721539145789988e-05,0.0,1.0,indeterminate
4377,1.8519696824081144,0.6540240587866709,0.3729019763186211,0.3716354737940189,0.3740008892089147,underresolved
4378,2.5860023165060486,0.30513361900129965,0.2367967022310739,0.23085182676534158,0.23979271081329165,underresolved
4379,1.5885560666860798,10.19809747715428,0.603206973921583,0.6027423831729094,0.6034885035731098,underresolved
4380,0.7831101897787394,1.6816223973529376,0.20144767050077364,0.1992155710293129,0.20251810631107342,underresolved
4381,0.956977564849959,0.5080805413020226,0.14970800581434043,0.14747606909846733,0.15245380348204532,underresolved
4382,0.40603432714967386,30.432387615443,0.053215867734762966,0.05258258600725236,0.06593287450897893,underresolved
4383,15.0558822025882,0.675611400107149,0.5561366826185651,0.5546967507515709,0.5566256810512001,underresolved
4384,0.6433329151507634,3.676870772420774,0.1528248968167441,0.1508213239377937,0.1556352445484064,underresolved
4385,8.375606404490398,0.29022255972646105,0.2728662926418845,0.26882383707436375,0.2784507335214763,underresolved
4386,0.9474918538723704,31.58624898642183,0.3252022689384827,0.3233492665380779,0.3253564771688499,underresolved
4387,0.261147280383167,15.59209172053627,0.016098580354420553,0.0027690138145418657,0.03558256679728128,underresolved
4388,10.076290358477415,15.756001198407267,0.9834273804033622,0.9833392820720409,0.9836168107286644,resolved
4389,0.6963040001883385,0.14494016924351139,0.026764046307154822,0.019084741380573377,0.05472089736870824,underresolved
4390,0.26333828844217655,0.7286769387744053,0.009725583859991394,0.0,0.026272730471777875,underresolved
4391,0.03516992201702552,2.5187839692509746,4.035761141424002e-05,0.0,1.0,indeterminate
4392,0.15617980620750807,2.5001135963916634,0.0034115285869022747,0.0,0.18704241672937397,underresolved
4393,1.8070220767163903,3.9258222892902466,0.6490982228869664,0.6489318240639456,0.6495851331292218,underresolved
4394,4.814909958683741,0.3132288727160677,0.280561457519386,0.27360640209276926,0.2820315076212669,underresolved
4395,0.17866319285774818,0.03406453401078459,0.0001852194165686933,0.0,1.0,indeterminate
4396,0.08920822480179902,23.725475411207103,0.0007009153060150749,0.0,1.0,indeterminate
4397,0.1262658813439402,2.01652092369665,0.0017612006499900326,0.0,0.18692463582873206,underresolved
4398,24.976370024051263,0.046102544770188846,0.045943112062343236,0.0,0.09092308306821474,underresolved
4399,7.212341570566146,7.069885764904643,0.9622633035574275,0.9620608929235834,0.9623567815163314,resolved
4400,0.3385967660830221,0.42891677672522516,0.013003033997306132,0.005704625165736157,0.031156007695570878,underresolved
4401,0.03703815479811988,0.22665417416863673,1.1208318676344068e-05,0.0,1.0,indeterminate
4402,7.587780437001793,10.183013256090039,0.9698359375576596,0.9697786418267124,0.9700662092650872,resolved
4403,0.6909845754965844,25.87681376387644,0.18357247069895027,0.18194166956873328,0.1860004976996372,underresolved
4404,30.324206775909573,0.05874795585366651,0.05855130247627417,0.0,0.10973806143458457,underresolved
4405,24.631137945664765,0.10685442361093982,0.10598742003779747,0.08380192054258147,0.14787988222499818,underresolved
4406,3.009586036715763,0.040597101416471534,0.034666952130874305,0.0,0.10785379614451002,underresolved
4407,1.6722469515342122,0.032901510289980465,0.020788468500064168,0.0,0.15409206238915388,underresolved
4408,4.919739103907469,0.9979163348220855,0.6647493587852042,0.6645992462974689,0.665631698207072,underresolved
4409,1.5318933563124266,17.649040530549904,0.5862258244045035,0.5857059377361492,0.5864925518938154,underresolved
4410,0.0879705971754153,1.174814377320438,0.0005124531660123201,0.0,1.0,indeterminate
4411,0.30375479837795616,0.33626181133411115,0.007825140673614034,0.0,0.03008292699623308,underresolved
4412,9.509051360118189,0.04526268984552539,0.04447654397747396,0.0,0.1481087077806345,underresolved
4413,0.6039423941080184,0.0973337260128747,0.013385186189418835,0.0,0.026020087364719214,underresolved
4414,1.264771709549283,0.03232348788599874,0.015593952144161802,0.0,0.12848387997261426,underresolved
4415,15.331811908574954,1.0750271989232936,0.7275477493747831,0.7272178813932212,0.7281117786717454,underresolved
4416,18.575640581124244,0.8314297729431774,0.6365509768962003,0.6357773553736805,0.6371191984903503,underresolved
4417,13.314302544281258,0.999132934482623,0.7008612383691318,0.7003914249927264,0.7013910340506073,underresolved
4418,3.004911382256448,0.13333541237435573,0.11290040059721297,0.08212153225776432,0.13031573702176966,underresolved
4419,10.749575992153234,0.07495815462746913,0.07378853401570712,0.0,0.09096706249437427,underresolved
4420,7.735231172492932,0.07372274967125017,0.07171780280469212,0.0,0.13526000102687338,underresolved
4421,16.430024888143258,1.8134766050073783,0.8708442361084107,0.870605269260616,0.8710820696563568,underresolved
4422,1.69485517386242,1.9143185278626311,0.5662538810899052,0.565861501888547,0.5667161629703635,underresolved
4423,1.8213016930003272,0.03345892574339197,0.02252270400781877,0.0,0.12620229823428225,underresolved
4424,0.07836121535578762,0.06528551731453816,3.106052898019817e-05,0.0,1.0,indeterminate
4425,0.7702625969086928,0.22630301755607413,0.05015488504846135,0.0367269976447203,0.05620858462213965,underresolved
4426,4.670107727420111,6.275105913242387,0.9233146580675047,0.9231707468627302,0.9234941698073196,resolved
4427,0.24287485656951086,0.15949385949502934,0.002070618999381844,0.0,0.0966584761856832,underresolved
4428,8.084711016203661,15.38999819288596,0.9754252803157024,0.9753248817645371,0.9756072096160158,resolved
4429,0.17595166932749573,9.533338969543879,0.005175375598623326,0.0,0.1014156001834889,underresolved
4430,0.6187149048158284,1.0908708548617707,0.10736932066741547,0.10429294522339594,0.11009392973959148,underresolved
4431,6.210944030467618,1.4367021599775773,0.7898456275633187,0.7894883635671593,0.7901155597304822,underresolved
4432,0.31912866829772923,0.09712206094261519,0.0027164206749382388,0.0,0.11566931064320819,underresolved
4433,5.477160866327587,0.06873332723022571,0.06528039383161152,0.016339225706827182,0.1492531854672614,underresolved
4434,1.3721805629144166,4.50318458404163,0.5152779404995722,0.5148806279362179,0.5158612329296192,underresolved
4435,1.0101455128202164,1.5505897499580783,0.30163303190953394,0.30115005202733197,0.3031837494002756,underresolved
4436,4.103884239273748,0.3958163694961419,0.3375311072217607,0.33643716510880944,0.34171625014025225,underresolved
4437,1.7611430992791932,0.061719493398434674,0.040508555083611314,0.0,0.12569284165872208,underresolved
4438,0.17053010399178078,0.048954178630497606,0.00023227321538739086,0.0,1.0,indeterminate
4439,4.917615545816418,0.15468108907853542,0.14384901393788602,0.11611517523897762,0.15221020277646108,underresolved
4440,0.4760205754384851,1.543391456126958,0.06663627256428858,0.061939629067553514,0.07154244058318912,underresolved
4441,3.178558812973013,1.7466323408747668,0.7532714947214548,0.7531470020590469,0.7537304753149169,underresolved
4442,3.610150565000988,3.1847811247954168,0.8539320106950776,0.8538514326805896,0.854252694996809,underresolved
4443,1.7913301660743335,23.724760613527476,0.6651110582528729,0.6646887493995979,0.6653087180239777,underresolved
4444,0.5207763925335945,5.852117293273025,0.0971357621097604,0.0929870442162235,0.10065245010345585,underresolved
