tau,a,b,true_peak,measured_peak,energy,retention
0.03499451670283573,0.18706821403658005,0.19023043455799313,5.4360069085502785,5.314824773509732,1.4887757812912366,0.9777075090081399
0.033884415613920256,0.18407720014689558,0.18721903397002476,5.525225404599046,5.398098838249087,1.4656804507892973,0.976991605402353
0.032809529311311904,0.18113400926196024,0.18425530468934373,5.615908199750281,5.482547960602655,1.442943397401815,0.9762531304992562
0.031768740706497704,0.17823787674480895,0.18133849206592184,5.708079326821804,5.568182294487082,1.420559063187511,0.9754914001146836
0.03076096814740708,0.1753880501841761,0.17846785339605045,5.801763213070196,5.65501173837281,1.3985219764252679,0.9747057111247173
0.029785164294291896,0.17258378919902037,0.1756426577332267,5.896984686664539,5.7430459126504045,1.376826750276605,0.9738953410609574
0.028840315031266057,0.16982436524617442,0.17286218570203382,5.993768983266386,5.832294135908639,1.3554680814688878,0.9730595477055326
0.027925438412373375,0.16710906143107074,0.1701257293149676,6.092141752717739,5.922765400086219,1.334440748998983,0.9721975686865856
0.027039583641088435,0.16443717232149316,0.16743259179216255,6.192129065838783,6.0144683444584555,1.3137396128570071,0.9713086210750257
0.02618183008218985,0.16180800376430657,0.16478208738397188,6.293757421337199,6.1074112284198545,1.293359612769884,0.9703919009834109
0.02535128630497907,0.159220872705117,0.16217354119635607,6.397053752830866,6.201601903023139,1.2732957669643907,0.9694465831678788
0.024547089156850298,0.15667510701081488,0.15960628901903565,6.502045435985827,6.297047781235097,1.2535431709493898,0.9684718206341404
0.02376840286624876,0.15417004529495593,0.1570796771563642,6.60876029577141,6.393755806869356,1.2340969963169584,0.9674667442485962
0.023014418174085078,0.15170503674593364,0.15459306226087882,6.71722661383442,6.49173242215632,1.214952489562106,0.966430462355746
0.02228435149270303,0.14927944095789958,0.15214581116948567,6.827473135994357,6.590983533910503,1.1961049709208138,0.9653620604031258
0.021577444091526666,0.1468926277643867,0.1497373007422384,6.939529079861657,6.691514478255806,1.1775498332260912,0.9642606005751049
0.020892961308540396,0.14454397707459277,0.1473669177036689,7.053424142580968,6.793329983869693,1.1592825407817768,0.9631251214369618
0.020230191786782717,0.142232878712282,0.14503405848663006,7.169188508701497,6.896434133707828,1.1412986282538196,0.9619546375907654
0.0195884467350599,0.13995873225726183,0.1427381290786103,7.286852858176547,7.000830325171535,1.1235936995787503,0.9607481393446736
0.018967059212111465,0.13772094688939465,0.14047854487048092,7.406448374494342,7.106521228681474,1.1061634268890905,0.9595045923973857
0.018365383433483463,0.1355189412351036,0.138254730507638,7.528006752942292,7.213508744622132,1.0890035494554289,0.9582229375395765
0.01778279410038923,0.1333521432163324,0.13606611974350089,7.651560209006901,7.321793958623319,1.072109872644913,0.9569020903742739
0.01721868574986007,0.13121998990192033,0.13391215529532927,7.777141486911538,7.431377095146539,1.0554782668958922,0.9555409410582411
0.016672472125510627,0.12912192736135342,0.13179228870232346,7.9047838682943405,7.542257469346318,1.0391046667084738,0.9541383540665677
0.01614358556826486,0.12705741052085415,0.12970598018597046,8.034521181028525,7.654433437178847,1.0229850696507317,0.9526931679827843
0.015631476426409538,0.125025903021772,0.12765269851260094,8.166387808187485,7.767902343733231,1.0071155353803385,0.9512041953169625
