kind,frame,width,center,region_side,field,value,position,edge
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",25,0,1.4546031207451233,"[75, 48, 83]",1
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",25,1,1.1438040254773254,"[93, 45, 60]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",25,2,1.05436467728303,"[94, 46, 60]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",25,3,1.0956360475150806,"[93, 45, 60]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",25,4,1.0803020290675451,"[94, 46, 60]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",25,5,1.0098752620469074,"[94, 46, 60]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",33,0,1.4546031207451233,"[75, 48, 83]",5
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",33,1,1.2139062367040738,"[97, 46, 56]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",33,2,1.0969107319766405,"[97, 46, 56]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",33,3,1.17514767463779,"[96, 46, 56]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",33,4,1.1302214380321167,"[97, 46, 56]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",33,5,1.0574770465843497,"[96, 46, 56]",0
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",17,0,1.0628033587781247,"[72, 80, 66]",2
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",17,1,0.8029501863027186,"[65, 81, 66]",5
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",17,2,0.6993663092603087,"[64, 80, 67]",4
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",17,3,0.7492179555363883,"[64, 80, 66]",5
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",17,4,0.733720710205407,"[63, 80, 67]",4
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",17,5,0.6533856014402445,"[63, 80, 68]",3
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",25,0,1.0628033587781247,"[72, 80, 66]",6
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",25,1,0.8029501863027186,"[65, 81, 66]",9
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",25,2,0.6993663092603087,"[64, 80, 67]",8
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",25,3,0.7492179555363883,"[64, 80, 66]",9
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",25,4,0.733720710205407,"[63, 80, 67]",8
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",25,5,0.6573346360767889,"[78, 82, 73]",0
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",33,0,1.0658111541856423,"[82, 77, 64]",0
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",33,1,0.8674771630714401,"[76, 94, 79]",0
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",33,2,0.7976371880815016,"[75, 92, 79]",0
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",33,3,0.8151441834073443,"[50, 73, 47]",0
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",33,4,0.7815365666667399,"[50, 73, 47]",0
event,original_64_mean_subtracted,2.0,"[66, 83, 63]",33,5,0.7480551311057166,"[50, 72, 47]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",17,0,0.9595055286397794,"[79, 57, 77]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",17,1,0.8258189491654911,"[83, 73, 75]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",17,2,0.7131045115893785,"[80, 57, 77]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",17,3,0.7968009195130106,"[83, 73, 76]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",17,4,0.7218604628303594,"[83, 57, 77]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",17,5,0.6953532051342807,"[83, 57, 77]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",25,0,1.2905337343181689,"[87, 74, 74]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",25,1,1.0230045273427957,"[87, 74, 74]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",25,2,0.8988145134621899,"[80, 53, 81]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",25,3,0.952644780869231,"[86, 53, 75]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",25,4,0.9062252593217809,"[87, 53, 73]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",25,5,0.8402794338211407,"[87, 53, 73]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",33,0,1.4193143321323143,"[89, 72, 72]",2
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",33,1,1.0880200279646848,"[78, 49, 81]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",33,2,0.9783348656952348,"[91, 49, 64]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",33,3,1.006951654206371,"[91, 49, 65]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",33,4,0.9966285162100622,"[91, 49, 65]",0
event,original_64_mean_subtracted,2.0,"[75, 65, 69]",33,5,0.9418365249018347,"[91, 49, 63]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",17,0,0.9774865746833917,"[72, 76, 64]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",17,1,0.7101733736635507,"[57, 70, 48]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",17,2,0.6579678193367862,"[57, 66, 48]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",17,3,0.6926849025899087,"[57, 70, 48]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",17,4,0.6730116891707422,"[57, 68, 48]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",17,5,0.6380210474377893,"[57, 67, 48]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",25,0,1.0628033587781247,"[72, 80, 66]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",25,1,0.8758353136743897,"[53, 74, 44]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",25,2,0.8203566442078395,"[53, 72, 44]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",25,3,0.8599097786184718,"[53, 73, 44]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",25,4,0.843406281186208,"[53, 73, 44]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",25,5,0.8051386648404748,"[53, 72, 44]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",33,0,1.2100269811788424,"[81, 65, 40]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",33,1,1.0498084927703988,"[81, 65, 40]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",33,2,0.9776661036663865,"[49, 78, 40]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",33,3,1.0057949997047728,"[49, 77, 40]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",33,4,0.9891482039149704,"[49, 77, 40]",0
event,original_64_mean_subtracted,2.0,"[65, 68, 56]",33,5,0.9548606146218271,"[49, 77, 40]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",17,0,0.8481266489266028,"[54, 63, 47]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",17,1,0.728737835388353,"[55, 63, 47]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",17,2,0.7074999167513302,"[42, 63, 47]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",17,3,0.7137734288872308,"[42, 63, 47]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",17,4,0.7078450517025455,"[42, 63, 47]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",17,5,0.7081695423989601,"[42, 63, 47]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",25,0,0.9942467084297265,"[59, 58, 43]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",25,1,0.9009020043642207,"[38, 67, 43]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",25,2,0.8857268033987039,"[38, 67, 43]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",25,3,0.8895689035846761,"[38, 67, 43]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",25,4,0.8940103948147059,"[38, 67, 43]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",25,5,0.8812091151341793,"[38, 67, 43]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",33,0,1.2741177063590192,"[37, 44, 39]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",33,1,1.1550459251803729,"[34, 71, 39]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",33,2,1.1337969046416718,"[34, 71, 39]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",33,3,1.1368849992961894,"[34, 71, 39]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",33,4,1.1343162573740464,"[34, 71, 39]",0
event,original_64_mean_subtracted,2.0,"[50, 55, 55]",33,5,1.1289101342455456,"[34, 71, 39]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",17,0,1.1242217441082927,"[86, 69, 44]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",17,1,0.9108187064412039,"[83, 68, 44]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",17,2,0.8117540517716714,"[82, 65, 44]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",17,3,0.8717966376715036,"[84, 68, 44]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",17,4,0.8219103317293742,"[83, 67, 44]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",17,5,0.7463627814969283,"[83, 66, 44]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",25,0,1.36804873095104,"[93, 67, 41]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",25,1,1.147958834548021,"[93, 66, 40]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",25,2,0.9833835189247417,"[93, 67, 40]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",25,3,1.0760394100367725,"[91, 65, 40]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",25,4,1.0260469230190075,"[93, 66, 40]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",25,5,0.9218049402617909,"[90, 65, 40]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",33,0,1.4807221939311397,"[97, 57, 36]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",33,1,1.317809249598342,"[97, 57, 36]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",33,2,1.1415688359528207,"[97, 57, 36]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",33,3,1.2337509418854011,"[97, 57, 36]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",33,4,1.1979410203736758,"[97, 57, 36]",0
event,original_64_mean_subtracted,2.0,"[81, 73, 52]",33,5,1.092555648918625,"[92, 60, 36]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",17,0,0.7972305107530632,"[55, 73, 68]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",17,1,0.6429487312951114,"[55, 75, 70]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",17,2,0.5206829924667116,"[55, 78, 71]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",17,3,0.5855776072251976,"[55, 76, 70]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",17,4,0.5529027332467126,"[55, 76, 70]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",17,5,0.48365222827360826,"[55, 78, 71]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",25,0,0.8881478372936187,"[49, 91, 73]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",25,1,0.7753291195794345,"[59, 78, 69]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",25,2,0.6516618932494027,"[59, 78, 69]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",25,3,0.7122931954860399,"[59, 78, 69]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",25,4,0.6915435544356472,"[59, 78, 69]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",25,5,0.6041787193751949,"[59, 79, 70]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",33,0,0.9489362979655881,"[50, 94, 72]",1
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",33,1,0.8271629046879094,"[31, 95, 59]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",33,2,0.7428779705200224,"[31, 95, 59]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",33,3,0.7614007643348448,"[31, 95, 59]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",33,4,0.7621417948562129,"[31, 95, 59]",0
event,original_64_mean_subtracted,2.0,"[47, 79, 75]",33,5,0.7025495334221721,"[31, 95, 59]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,32,0,1.3719918506292352,"[73, 50, 79]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,32,1,1.3185999596164686,"[73, 50, 79]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,32,2,1.2426467248456932,"[73, 50, 79]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,32,3,1.2400231744639039,"[74, 49, 79]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,32,4,1.2404038347796047,"[73, 50, 79]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,32,5,1.2007731889682731,"[79, 48, 79]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,48,0,1.5246602205727082,"[56, 53, 83]",4
central,expanded_128_mean_subtracted,0.5,64_64_64,48,1,1.4883277629814333,"[56, 52, 83]",4
central,expanded_128_mean_subtracted,0.5,64_64_64,48,2,1.4234399214661322,"[55, 52, 84]",3
central,expanded_128_mean_subtracted,0.5,64_64_64,48,3,1.4570864871615627,"[56, 52, 83]",4
central,expanded_128_mean_subtracted,0.5,64_64_64,48,4,1.4445160434532727,"[56, 52, 83]",4
central,expanded_128_mean_subtracted,0.5,64_64_64,48,5,1.3993659103233884,"[55, 52, 84]",3
central,expanded_128_mean_subtracted,0.5,64_64_64,64,0,1.808493265839831,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,64,1,1.7921359156444463,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,64,2,1.7509935975650521,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,64,3,1.7894370514670503,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,64,4,1.77045952817926,"[32, 82, 32]",0
central,expanded_128_mean_subtracted,0.5,64_64_64,64,5,1.7495205670448606,"[32, 82, 32]",0
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",17,0,1.5246602205727082,"[56, 53, 83]",8
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",17,1,1.4883277629814333,"[56, 52, 83]",7
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",17,2,1.4234399214661322,"[55, 52, 84]",7
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",17,3,1.4570864871615627,"[56, 52, 83]",7
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",17,4,1.4445160434532727,"[56, 52, 83]",7
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",17,5,1.3993659103233884,"[55, 52, 84]",7
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",25,0,1.5246602205727082,"[56, 53, 83]",12
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",25,1,1.4883277629814333,"[56, 52, 83]",11
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",25,2,1.4234399214661322,"[55, 52, 84]",11
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",25,3,1.4570864871615627,"[56, 52, 83]",11
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",25,4,1.4445160434532727,"[56, 52, 83]",11
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",25,5,1.3993659103233884,"[55, 52, 84]",11
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",33,0,1.5320887712489424,"[43, 60, 99]",0
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",33,1,1.4883277629814333,"[56, 52, 83]",15
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",33,2,1.453758015283693,"[72, 59, 98]",0
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",33,3,1.4570864871615627,"[56, 52, 83]",15
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",33,4,1.4455990594425747,"[72, 59, 98]",0
event,expanded_128_mean_subtracted,0.5,"[56, 53, 83]",33,5,1.3993659103233884,"[55, 52, 84]",15
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",17,0,1.4938085973692121,"[75, 48, 83]",1
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",17,1,1.4513967935233483,"[75, 48, 83]",1
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",17,2,1.3863421880413642,"[76, 47, 83]",2
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",17,3,1.4004044175067496,"[75, 48, 83]",1
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",17,4,1.3927269723147266,"[76, 47, 83]",2
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",17,5,1.3401964237339257,"[76, 47, 83]",2
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",25,0,1.4938085973692121,"[75, 48, 83]",5
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",25,1,1.4513967935233483,"[75, 48, 83]",5
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",25,2,1.3863421880413642,"[76, 47, 83]",6
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",25,3,1.4004044175067496,"[75, 48, 83]",5
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",25,4,1.3927269723147266,"[76, 47, 83]",6
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",25,5,1.3401964237339257,"[76, 47, 83]",6
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",33,0,1.4938085973692121,"[75, 48, 83]",9
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",33,1,1.4513967935233483,"[75, 48, 83]",9
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",33,2,1.4156725701283466,"[97, 34, 93]",0
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",33,3,1.4114029728194037,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",33,4,1.4144004353248425,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,0.5,"[82, 50, 78]",33,5,1.3967980437789531,"[96, 34, 94]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",17,0,1.5835930831631524,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",17,1,1.5279407655897952,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",17,2,1.4693049912341156,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",17,3,1.4252238722602304,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",17,4,1.4531027708895394,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",17,5,1.3837689628197123,"[89, 72, 71]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",25,0,1.6083154884565465,"[89, 72, 72]",3
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",25,1,1.549753266568108,"[89, 72, 72]",3
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",25,2,1.4886655179059434,"[89, 72, 72]",3
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",25,3,1.4613131396449708,"[90, 71, 75]",0
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",25,4,1.4768513589226229,"[90, 71, 73]",2
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",25,5,1.4183308791961946,"[90, 71, 73]",2
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",33,0,1.6083154884565465,"[89, 72, 72]",7
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",33,1,1.549753266568108,"[89, 72, 72]",7
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",33,2,1.4886655179059434,"[89, 72, 72]",7
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",33,3,1.4613131396449708,"[90, 71, 75]",4
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",33,4,1.4768513589226229,"[90, 71, 73]",6
event,expanded_128_mean_subtracted,0.5,"[83, 76, 63]",33,5,1.4183308791961946,"[90, 71, 73]",6
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",17,0,1.2827003652457583,"[72, 81, 67]",1
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",17,1,1.229533072687887,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",17,2,1.1953776742774873,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",17,3,1.1510664313259762,"[73, 82, 69]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",17,4,1.1740253218128707,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",17,5,1.1184703495697754,"[73, 83, 70]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",25,0,1.3206604955022516,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",25,1,1.2884396270128318,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",25,2,1.233222514728417,"[74, 91, 74]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",25,3,1.2637874709200805,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",25,4,1.2437787966870821,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",25,5,1.2001160535405624,"[73, 92, 74]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",33,0,1.3206604955022516,"[73, 92, 74]",4
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",33,1,1.2939745158599048,"[75, 90, 77]",1
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",33,2,1.2814551036227566,"[75, 90, 77]",1
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",33,3,1.2637874709200805,"[73, 92, 74]",4
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",33,4,1.2655712281551206,"[75, 89, 78]",0
event,expanded_128_mean_subtracted,0.5,"[65, 82, 62]",33,5,1.2346321905716495,"[75, 90, 78]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",17,0,0.9312079407404168,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",17,1,0.9220653680702059,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",17,2,0.9053548052296272,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",17,3,0.90887315127034,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",17,4,0.908474640882584,"[46, 79, 74]",8
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",17,5,0.8937373805283225,"[46, 78, 73]",7
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",25,0,1.024058377777251,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",25,1,0.9924873397355236,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",25,2,0.9351446980128828,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",25,3,0.9630098447942403,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",25,4,0.9509624707394145,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",25,5,0.9119677852336102,"[49, 91, 73]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",33,0,1.14077081559416,"[36, 63, 90]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",33,1,1.1185372905746842,"[36, 63, 90]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",33,2,1.0723674618309087,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",33,3,1.1057681310564462,"[36, 63, 90]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",33,4,1.0870873157168928,"[37, 63, 90]",0
event,expanded_128_mean_subtracted,0.5,"[46, 79, 74]",33,5,1.0642966486425682,"[30, 95, 58]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",17,0,0.9930485365159281,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",17,1,0.9835862810291126,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",17,2,0.9645360561335745,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",17,3,0.9785764168888715,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",17,4,0.9716607259082186,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",17,5,0.9603523983980171,"[54, 55, 38]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",25,0,1.2631235134928267,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",25,1,1.2495212110675087,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",25,2,1.217969192567855,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",25,3,1.232790543612286,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",25,4,1.2273936471823121,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",25,5,1.2030920477755407,"[43, 75, 34]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",33,0,1.6669165102123926,"[54, 79, 30]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",33,1,1.6272971017699092,"[54, 79, 30]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",33,2,1.5437528035405828,"[53, 78, 30]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",33,3,1.601067717656983,"[54, 79, 30]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",33,4,1.574767386150236,"[53, 78, 30]",0
event,expanded_128_mean_subtracted,0.5,"[52, 63, 46]",33,5,1.5249246317859841,"[53, 78, 30]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",17,0,0.846167987334645,"[47, 72, 63]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",17,1,0.8366224500885151,"[47, 72, 63]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",17,2,0.8264041252573676,"[47, 72, 63]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",17,3,0.8168533002025543,"[47, 72, 64]",0
event,expanded_128_mean_subtracted,0.5,"[51, 64, 69]",17,4,0.8226206575261826,"[47, 72, 64]",0
